rep,L,ell,regularization,xcv_score,Raw_zRMSE_mean,Raw_zRMSE_sd,L2_zRMSE_mean,L2_zRMSE_sd,RKHS_zRMSE_mean,RKHS_zRMSE_sd
18,3,0.32421560600991084,0.01,-0.9257475054942169,0.5448343513331774,0.16018235774592898,0.46256146212344523,0.17433301082255218,0.5964420116963959,0.29949359464914066
18,4,0.32421560600991084,0.01,-0.9257475054942169,0.4897721586723552,0.10276552232738016,0.36624151957781653,0.10424439877302992,0.4541288757292678,0.16973692700185508
18,5,0.32421560600991084,0.01,-0.9257475054942169,0.496828220581616,0.11690919066176955,0.329799914416282,0.09686514813070679,0.39682051350741804,0.13397759487833139
19,1,0.20456621780704987,0.01,-0.952752113885812,0.9202216198928341,0.30811950019999695,0.8983370870278832,0.3344296736679823,0.9288758843652043,0.3192109985676379
19,2,0.20456621780704987,0.01,-0.952752113885812,0.7084676000451862,0.24097934696924977,0.6664019028140032,0.27071550912821196,0.7298511126790574,0.23356841031100892
19,3,0.20456621780704987,0.01,-0.952752113885812,0.5885602762120323,0.18306676655082965,0.5147504055807152,0.20472505937693206,0.6335434215493012,0.25753855104966533
19,4,0.20456621780704987,0.01,-0.952752113885812,0.497669436037695,0.1373042474424247,0.4079279930705937,0.14882503227156493,0.47489322822528396,0.22299368723470772
19,5,0.20456621780704987,0.01,-0.952752113885812,0.46575610509159987,0.10599967107113528,0.33178999615123766,0.09547343223428742,0.41515442015216397,0.160777836447742
20,1,0.32421560600991084,0.01,-0.9048682329829468,0.9334687756362122,0.2885562914983781,0.9158542376815008,0.3119595726570058,0.9931482093242406,0.383721332140449
20,2,0.32421560600991084,0.01,-0.9048682329829468,0.6997696387967085,0.2530101487265228,0.6639980677339662,0.27395844036956407,0.8789668113648924,0.367979617100076
20,3,0.32421560600991084,0.01,-0.9048682329829468,0.5233846754947412,0.12126150867838215,0.45005064860559496,0.14264854877281422,0.6148017153919176,0.2918678705054626
20,4,0.32421560600991084,0.01,-0.9048682329829468,0.4578863932973524,0.09865254915060377,0.3688909153389599,0.12812705244651573,0.5055068103868705,0.17602836701100152
20,5,0.32421560600991084,0.01,-0.9048682329829468,0.45041268403309787,0.10496130058997875,0.32568298945301544,0.10290316463968444,0.33307582868669655,0.11412073305670627
21,1,0.32421560600991084,0.01,-0.9487609539662818,0.9124416554808576,0.29873696330053723,0.8812584158797782,0.31128241812710783,1.0424649129065773,0.3816942194874644
21,2,0.32421560600991084,0.01,-0.9487609539662818,0.7067690168384465,0.21281100588525143,0.655374261445481,0.23101336788085391,0.8345479160141482,0.3860369083332897
21,3,0.32421560600991084,0.01,-0.9487609539662818,0.5235041122424733,0.15158984058970104,0.4381794836876018,0.18590187094455535,0.7146213755924905,0.3325825880853736
21,4,0.32421560600991084,0.01,-0.9487609539662818,0.4910652911331677,0.13208599969900395,0.36214183834217717,0.15720182616527856,0.5621016355468387,0.33909191804816524
21,5,0.32421560600991084,0.01,-0.9487609539662818,0.48206751653854485,0.11772736155835435,0.3227559249596878,0.11385643889284311,0.32900062025846916,0.13647791720624028
22,1,0.32421560600991084,0.01,-0.9500917950063342,0.9276914123673078,0.28702852553059915,0.8865588125971936,0.2827565604519506,1.0488301291102913,0.3774802628039402
22,2,0.32421560600991084,0.01,-0.9500917950063342,0.7386048812858989,0.24190475371022754,0.6942927324863287,0.23383756864102806,0.942695782246116,0.30341114233319694
22,3,0.32421560600991084,0.01,-0.9500917950063342,0.5804999074080933,0.1908778947994518,0.5029326313240815,0.21354152811465035,0.7959293675031781,0.2830686126619931
22,4,0.32421560600991084,0.01,-0.9500917950063342,0.48575587208696397,0.12359817297741033,0.38046621945799,0.14467783300775822,0.5321054466406935,0.2278019855570821
22,5,0.32421560600991084,0.01,-0.9500917950063342,0.4278262922751767,0.0687808102598877,0.302777477487941,0.07607402992245896,0.30963678933471467,0.08194009948614932
23,1,0.32421560600991084,0.01,-0.9113571962010908,0.8929076303437697,0.2983697197628338,0.8522107751421629,0.3326418161250304,0.9509466910691209,0.36646148044889837
23,2,0.32421560600991084,0.01,-0.9113571962010908,0.633734367188453,0.23732028802559843,0.5758832565156443,0.2650510809356118,0.7769653851408782,0.34874239575667804
23,3,0.32421560600991084,0.01,-0.9113571962010908,0.4888995879646373,0.15719439599970772,0.3962761809853435,0.1627803459164043,0.4634974114696805,0.1842153845067564
23,4,0.32421560600991084,0.01,-0.9113571962010908,0.47172187752243133,0.12191584881079416,0.3292832777043647,0.11890226724811294,0.35138864296760086,0.14173725617692684
23,5,0.32421560600991084,0.01,-0.9113571962010908,0.4874816803531197,0.12150058090367033,0.295408743852948,0.10970773010093618,0.31014042264304165,0.136859487023119
24,1,0.32421560600991084,0.01,-0.9099076935880857,0.9599483862568633,0.29673906523057725,0.9083886221705015,0.30560328828632305,1.057538217297481,0.30749217594000405
24,2,0.32421560600991084,0.01,-0.9099076935880857,0.691061306386079,0.20430456893193227,0.6241269621634344,0.21461679653836632,0.8585810809177866,0.3381697664655516
24,3,0.32421560600991084,0.01,-0.9099076935880857,0.5591006275092105,0.12490237376273357,0.47195608625309526,0.15281294213825325,0.7616303087867587,0.2911254734400653
